id iq logcond
-0.3690476 0.9190244 0.9089661
-0.3690476 0.9609756 0.8683816
-0.3690476 1.0029268 0.8371001
-0.3690476 1.0448780 0.8143741
-0.3690476 1.0868293 0.8002828
-0.3690476 1.1287805 0.7946956
-0.3690476 1.1707317 0.7961117
-0.3690476 1.2126829 0.8021858
-0.3690476 1.2546341 0.8110005
-0.3690476 1.2965854 0.8213866
-0.3690476 1.3385366 0.8326914
-0.3690476 1.3804878 0.8445471
-0.3690476 1.4224390 0.8567371
-0.3690476 1.4643902 0.8691278
-0.3690476 1.5063415 0.8816324
-0.3690476 1.5482927 0.8941922
-0.3690476 1.5902439 0.9067662
-0.3690476 1.6321951 0.9193245
-0.3690476 1.6741463 0.9318454
-0.3690476 1.7160976 0.9443123
-0.3690476 1.7580488 0.9567126
-0.3690476 1.8000000 0.9690365
-0.3142857 0.0800000 0.4794080
-0.3142857 0.1219512 0.4864873
-0.3142857 0.1639024 0.4942268
-0.3142857 0.2058537 0.5024595
-0.3142857 0.2478049 0.5111274
-0.3142857 0.2897561 0.5203836
-0.3142857 0.3317073 0.5346436
-0.3142857 0.3736585 0.5889693
-0.3142857 0.4156098 0.6560544
-0.3142857 0.4575610 0.7318224
-0.3142857 0.4995122 0.8185368
-0.3142857 0.5414634 0.9202087
-0.3142857 0.5834146 1.0440061
-0.3142857 0.6253659 1.2044618
-0.3142857 0.6673171 1.4388026
-0.3142857 0.7092683 1.9137181
-0.3142857 0.7512195 1.9901964
-0.3142857 0.7931707 1.5096792
-0.3142857 0.8351220 1.3014358
-0.3142857 0.8770732 1.1715448
-0.3142857 0.9190244 1.0797665
-0.3142857 0.9609756 1.0107852
-0.3142857 1.0029268 0.9572143
-0.3142857 1.0448780 0.9150807
-0.3142857 1.0868293 0.8822464
-0.3142857 1.1287805 0.8577814
-0.3142857 1.1707317 0.8415504
-0.3142857 1.2126829 0.8334443
-0.3142857 1.2546341 0.8323801
-0.3142857 1.2965854 0.8363687
-0.3142857 1.3385366 0.8435246
-0.3142857 1.3804878 0.8525719
-0.3142857 1.4224390 0.8627543
-0.3142857 1.4643902 0.8736332
-0.3142857 1.5063415 0.8849474
-0.3142857 1.5482927 0.8965353
-0.3142857 1.5902439 0.9082922
-0.3142857 1.6321951 0.9201479
-0.3142857 1.6741463 0.9320534
-0.3142857 1.7160976 0.9439735
-0.3142857 1.7580488 0.9558824
-0.3142857 1.8000000 0.9677606
-0.2595238 0.0800000 0.5039358
-0.2595238 0.1219512 0.5102011
-0.2595238 0.1639024 0.5173799
-0.2595238 0.2058537 0.5253648
-0.2595238 0.2478049 0.5342001
-0.2595238 0.2897561 0.5441992
-0.2595238 0.3317073 0.5564096
-0.2595238 0.3736585 0.5744982
-0.2595238 0.4156098 0.6078971
-0.2595238 0.4575610 0.6599446
-0.2595238 0.4995122 0.7244373
-0.2595238 0.5414634 0.7994476
-0.2595238 0.5834146 0.8865354
-0.2595238 0.6253659 0.9897076
-0.2595238 0.6673171 1.1167168
-0.2595238 0.7092683 1.2839469
-0.2595238 0.7512195 1.5357938
-0.2595238 0.7931707 2.1100699
-0.2595238 0.8351220 1.9170586
-0.2595238 0.8770732 1.5154915
-0.2595238 0.9190244 1.3231972
-0.2595238 0.9609756 1.1997150
-0.2595238 1.0029268 1.1111223
-0.2595238 1.0448780 1.0438638
-0.2595238 1.0868293 0.9912411
-0.2595238 1.1287805 0.9496021
-0.2595238 1.1707317 0.9169606
-0.2595238 1.2126829 0.8924170
-0.2595238 1.2546341 0.8757586
-0.2595238 1.2965854 0.8668001
-0.2595238 1.3385366 0.8645809
-0.2595238 1.3804878 0.8673632
-0.2595238 1.4224390 0.8734129
-0.2595238 1.4643902 0.8814834
-0.2595238 1.5063415 0.8907993
-0.2595238 1.5482927 0.9008959
-0.2595238 1.5902439 0.9114911
-0.2595238 1.6321951 0.9224082
-0.2595238 1.6741463 0.9335321
-0.2595238 1.7160976 0.9447854
-0.2595238 1.7580488 0.9561140
-0.2595238 1.8000000 0.9674792
-0.2047619 0.0800000 0.5246094
-0.2047619 0.1219512 0.5307352
-0.2047619 0.1639024 0.5379126
-0.2047619 0.2058537 0.5460356
-0.2047619 0.2478049 0.5551226
-0.2047619 0.2897561 0.5653633
-0.2047619 0.3317073 0.5772413
-0.2047619 0.3736585 0.5918407
-0.2047619 0.4156098 0.6114822
-0.2047619 0.4575610 0.6401934
-0.2047619 0.4995122 0.6815190
-0.2047619 0.5414634 0.7353783
-0.2047619 0.5834146 0.8004017
-0.2047619 0.6253659 0.8767394
-0.2047619 0.6673171 0.9665710
-0.2047619 0.7092683 1.0746651
-0.2047619 0.7512195 1.2105497
-0.2047619 0.7931707 1.3957377
-0.2047619 0.8351220 1.6968948
-0.2047619 0.8770732 2.9001772
-0.2047619 0.9190244 1.7871540
-0.2047619 0.9609756 1.4857418
-0.2047619 1.0029268 1.3203001
-0.2047619 1.0448780 1.2089665
-0.2047619 1.0868293 1.1271047
-0.2047619 1.1287805 1.0640094
-0.2047619 1.1707317 1.0141585
-0.2047619 1.2126829 0.9744810
-0.2047619 1.2546341 0.9433059
-0.2047619 1.2965854 0.9198839
-0.2047619 1.3385366 0.9040000
-0.2047619 1.3804878 0.8953666
-0.2047619 1.4224390 0.8930058
-0.2047619 1.4643902 0.8953316
-0.2047619 1.5063415 0.9007876
-0.2047619 1.5482927 0.9082314
-0.2047619 1.5902439 0.9169303
-0.2047619 1.6321951 0.9264324
-0.2047619 1.6741463 0.9364573
-0.2047619 1.7160976 0.9468265
-0.2047619 1.7580488 0.9574224
-0.2047619 1.8000000 0.9681651
-0.1500000 0.0800000 0.5425615
-0.1500000 0.1219512 0.5488043
-0.1500000 0.1639024 0.5561707
-0.1500000 0.2058537 0.5645343
-0.1500000 0.2478049 0.5738729
-0.1500000 0.2897561 0.5842844
-0.1500000 0.3317073 0.5960288
-0.1500000 0.3736585 0.6096168
-0.1500000 0.4156098 0.6259755
-0.1500000 0.4575610 0.6466818
-0.1500000 0.4995122 0.6740360
-0.1500000 0.5414634 0.7104165
-0.1500000 0.5834146 0.7571104
-0.1500000 0.6253659 0.8142991
-0.1500000 0.6673171 0.8822773
-0.1500000 0.7092683 0.9624562
-0.1500000 0.7512195 1.0580847
-0.1500000 0.7931707 1.1755856
-0.1500000 0.8351220 1.3282920
-0.1500000 0.8770732 1.5498324
-0.1500000 0.9190244 1.9793002
-0.1500000 0.9609756 2.2109265
-0.1500000 1.0029268 1.6628640
-0.1500000 1.0448780 1.4404722
-0.1500000 1.0868293 1.3030098
-0.1500000 1.1287805 1.2057881
-0.1500000 1.1707317 1.1323106
-0.1500000 1.2126829 1.0747163
-0.1500000 1.2546341 1.0287514
-0.1500000 1.2965854 0.9920084
-0.1500000 1.3385366 0.9631971
-0.1500000 1.3804878 0.9417635
-0.1500000 1.4224390 0.9275037
-0.1500000 1.4643902 0.9199993
-0.1500000 1.5063415 0.9181965
-0.1500000 1.5482927 0.9206155
-0.1500000 1.5902439 0.9258816
-0.1500000 1.6321951 0.9329910
-0.1500000 1.6741463 0.9412888
-0.1500000 1.7160976 0.9503620
-0.1500000 1.7580488 0.9599488
-0.1500000 1.8000000 0.9698795
-0.0952381 0.0800000 0.5587668
-0.0952381 0.1219512 0.5652335
-0.0952381 0.1639024 0.5728614
-0.0952381 0.2058537 0.5815005
-0.0952381 0.2478049 0.5910929
-0.0952381 0.2897561 0.6016773
-0.0952381 0.3317073 0.6134010
-0.0952381 0.3736585 0.6265520
-0.0952381 0.4156098 0.6416174
-0.0952381 0.4575610 0.6593722
-0.0952381 0.4995122 0.6809738
-0.0952381 0.5414634 0.7079644
-0.0952381 0.5834146 0.7420203
-0.0952381 0.6253659 0.7844956
-0.0952381 0.6673171 0.8362348
-0.0952381 0.7092683 0.8979653
-0.0952381 0.7512195 0.9709657
-0.0952381 0.7931707 1.0577701
-0.0952381 0.8351220 1.1632124
-0.0952381 0.8770732 1.2968365
-0.0952381 0.9190244 1.4802794
-0.0952381 0.9609756 1.7810264
-0.0952381 1.0029268 3.0398714
-0.0952381 1.0448780 1.8592234
-0.0952381 1.0868293 1.5580719
-0.0952381 1.1287805 1.3914547
-0.0952381 1.1707317 1.2786351
-0.0952381 1.2126829 1.1951788
-0.0952381 1.2546341 1.1304312
-0.0952381 1.2965854 1.0788664
-0.0952381 1.3385366 1.0373659
-0.0952381 1.3804878 1.0041559
-0.0952381 1.4224390 0.9783221
-0.0952381 1.4643902 0.9594922
-0.0952381 1.5063415 0.9474360
-0.0952381 1.5482927 0.9415705
-0.0952381 1.5902439 0.9407581
-0.0952381 1.6321951 0.9436255
-0.0952381 1.6741463 0.9489821
-0.0952381 1.7160976 0.9559744
-0.0952381 1.7580488 0.9640404
-0.0952381 1.8000000 0.9728197
-0.0404762 0.0800000 0.5739173
-0.0404762 0.1219512 0.5806575
-0.0404762 0.1639024 0.5885761
-0.0404762 0.2058537 0.5974999
-0.0404762 0.2478049 0.6073439
-0.0404762 0.2897561 0.6181069
-0.0404762 0.3317073 0.6298719
-0.0404762 0.3736585 0.6428167
-0.0404762 0.4156098 0.6572365
-0.0404762 0.4575610 0.6735828
-0.0404762 0.4995122 0.6925121
-0.0404762 0.5414634 0.7149286
-0.0404762 0.5834146 0.7419759
-0.0404762 0.6253659 0.7749252
-0.0404762 0.6673171 0.8149809
-0.0404762 0.7092683 0.8631680
-0.0404762 0.7512195 0.9204732
-0.0404762 0.7931707 0.9882302
-0.0404762 0.8351220 1.0686761
-0.0404762 0.8770732 1.1658145
-0.0404762 0.9190244 1.2872161
-0.0404762 0.9609756 1.4489692
-0.0404762 1.0029268 1.6947137
-0.0404762 1.0448780 2.2548297
-0.0404762 1.0868293 2.0802495
-0.0404762 1.1287805 1.6693577
-0.0404762 1.1707317 1.4719995
-0.0404762 1.2126829 1.3442461
-0.0404762 1.2546341 1.2516928
-0.0404762 1.2965854 1.1806196
-0.0404762 1.3385366 1.1242196
-0.0404762 1.3804878 1.0787118
-0.0404762 1.4224390 1.0419043
-0.0404762 1.4643902 1.0125721
-0.0404762 1.5063415 0.9901273
-0.0404762 1.5482927 0.9743172
-0.0404762 1.5902439 0.9648165
-0.0404762 1.6321951 0.9608580
-0.0404762 1.6741463 0.9612546
-0.0404762 1.7160976 0.9647642
-0.0404762 1.7580488 0.9703820
-0.0404762 1.8000000 0.9774023
0.0142857 0.0800000 0.5884857
0.0142857 0.1219512 0.5955285
0.0142857 0.1639024 0.6037511
0.0142857 0.2058537 0.6129595
0.0142857 0.2478049 0.6230485
0.0142857 0.2897561 0.6339905
0.0142857 0.3317073 0.6458293
0.0142857 0.3736585 0.6586802
0.0142857 0.4156098 0.6727386
0.0142857 0.4575610 0.6882979
0.0142857 0.4995122 0.7057745
0.0142857 0.5414634 0.7257368
0.0142857 0.5834146 0.7489274
0.0142857 0.6253659 0.7762562
0.0142857 0.6673171 0.8087484
0.0142857 0.7092683 0.8474598
0.0142857 0.7512195 0.8934277
0.0142857 0.7931707 0.9477477
0.0142857 0.8351220 1.0118178
0.0142857 0.8770732 1.0877647
0.0142857 0.9190244 1.1791681
0.0142857 0.9609756 1.2925370
0.0142857 1.0029268 1.4411131
0.0142857 1.0448780 1.6580919
0.0142857 1.0868293 2.0794467
0.0142857 1.1287805 2.3295952
0.0142857 1.1707317 1.7687513
0.0142857 1.2126829 1.5420212
0.0142857 1.2546341 1.4012268
0.0142857 1.2965854 1.3010261
0.0142857 1.3385366 1.2247338
0.0142857 1.3804878 1.1643876
0.0142857 1.4224390 1.1156405
0.0142857 1.4643902 1.0759613
0.0142857 1.5063415 1.0438798
0.0142857 1.5482927 1.0186173
0.0142857 1.5902439 0.9998274
0.0142857 1.6321951 0.9872791
0.0142857 1.6741463 0.9804802
0.0142857 1.7160976 0.9784981
0.0142857 1.7580488 0.9801603
0.0142857 1.8000000 0.9843853
0.0690476 0.0800000 0.6027984
0.0690476 0.1219512 0.6101664
0.0690476 0.1639024 0.6187010
0.0690476 0.2058537 0.6281908
0.0690476 0.2478049 0.6385162
0.0690476 0.2897561 0.6496330
0.0690476 0.3317073 0.6615605
0.0690476 0.3736585 0.6743763
0.0690476 0.4156098 0.6882184
0.0690476 0.4575610 0.7032923
0.0690476 0.4995122 0.7198850
0.0690476 0.5414634 0.7383827
0.0690476 0.5834146 0.7592893
0.0690476 0.6253659 0.7832393
0.0690476 0.6673171 0.8109963
0.0690476 0.7092683 0.8434301
0.0690476 0.7512195 0.8814827
0.0690476 0.7931707 0.9261592
0.0690476 0.8351220 0.9785921
0.0690476 0.8770732 1.0402237
0.0690476 0.9190244 1.1131527
0.0690476 0.9609756 1.2007646
0.0690476 1.0029268 1.3090275
0.0690476 1.0448780 1.4497331
0.0690476 1.0868293 1.6511453
0.0690476 1.1287805 2.0162721
0.0690476 1.1707317 2.5956830
0.0690476 1.2126829 1.8493260
0.0690476 1.2546341 1.5989876
0.0690476 1.2965854 1.4483920
0.0690476 1.3385366 1.3425420
0.0690476 1.3804878 1.2623919
0.0690476 1.4224390 1.1991063
0.0690476 1.4643902 1.1479239
0.0690476 1.5063415 1.1060710
0.0690476 1.5482927 1.0719025
0.0690476 1.5902439 1.0444961
0.0690476 1.6321951 1.0234075
0.0690476 1.6741463 1.0084171
0.0690476 1.7160976 0.9992014
0.0690476 1.7580488 0.9950646
0.0690476 1.8000000 0.9949749
0.1238095 0.0800000 0.6170877
0.1238095 0.1219512 0.6248031
0.1238095 0.1639024 0.6336566
0.1238095 0.2058537 0.6434231
0.1238095 0.2478049 0.6539750
0.1238095 0.2897561 0.6652588
0.1238095 0.3317073 0.6772791
0.1238095 0.3736585 0.6900909
0.1238095 0.4156098 0.7037964
0.1238095 0.4575610 0.7185488
0.1238095 0.4995122 0.7345588
0.1238095 0.5414634 0.7521059
0.1238095 0.5834146 0.7715515
0.1238095 0.6253659 0.7933521
0.1238095 0.6673171 0.8180689
0.1238095 0.7092683 0.8463705
0.1238095 0.7512195 0.8790259
0.1238095 0.7931707 0.9168982
0.1238095 0.8351220 0.9609585
0.1238095 0.8770732 1.0123526
0.1238095 0.9190244 1.0725593
0.1238095 0.9609756 1.1436966
0.1238095 1.0029268 1.2291017
0.1238095 1.0448780 1.3345426
0.1238095 1.0868293 1.4712262
0.1238095 1.1287805 1.6654513
0.1238095 1.1707317 2.0085949
0.1238095 1.2126829 2.8063031
0.1238095 1.2546341 1.9045913
0.1238095 1.2965854 1.6410340
0.1238095 1.3385366 1.4849895
0.1238095 1.3804878 1.3758902
0.1238095 1.4224390 1.2934168
0.1238095 1.4643902 1.2282738
0.1238095 1.5063415 1.1754816
0.1238095 1.5482927 1.1321346
0.1238095 1.5902439 1.0964861
0.1238095 1.6321951 1.0675218
0.1238095 1.6741463 1.0447217
0.1238095 1.7160976 1.0278486
0.1238095 1.7580488 1.0166729
0.1238095 1.8000000 1.0106857
0.1785714 0.0800000 0.6315284
0.1785714 0.1219512 0.6396142
0.1785714 0.1639024 0.6487921
0.1785714 0.2058537 0.6588292
0.1785714 0.2478049 0.6695959
0.1785714 0.2897561 0.6810358
0.1785714 0.3317073 0.6931463
0.1785714 0.3736585 0.7059686
0.1785714 0.4156098 0.7195830
0.1785714 0.4575610 0.7341090
0.1785714 0.4995122 0.7497099
0.1785714 0.5414634 0.7665988
0.1785714 0.5834146 0.7850479
0.1785714 0.6253659 0.8053993
0.1785714 0.6673171 0.8280752
0.1785714 0.7092683 0.8535871
0.1785714 0.7512195 0.8825412
0.1785714 0.7931707 0.9156424
0.1785714 0.8351220 0.9537038
0.1785714 0.8770732 0.9976749
0.1785714 0.9190244 1.0487159
0.1785714 0.9609756 1.1083503
0.1785714 1.0029268 1.1787574
0.1785714 1.0448780 1.2633393
0.1785714 1.0868293 1.3679281
0.1785714 1.1287805 1.5038018
0.1785714 1.1707317 1.6973930
0.1785714 1.2126829 2.0407077
0.1785714 1.2546341 2.8227216
0.1785714 1.2965854 1.9311974
0.1785714 1.3385366 1.6674973
0.1785714 1.3804878 1.5108666
0.1785714 1.4224390 1.4010716
0.1785714 1.4643902 1.3178605
0.1785714 1.5063415 1.2519536
0.1785714 1.5482927 1.1983667
0.1785714 1.5902439 1.1541773
0.1785714 1.6321951 1.1176089
0.1785714 1.6741463 1.0876055
0.1785714 1.7160976 1.0636017
0.1785714 1.7580488 1.0453412
0.1785714 1.8000000 1.0326462
0.2333333 0.0800000 0.6462613
0.2333333 0.1219512 0.6547400
0.2333333 0.1639024 0.6642451
0.2333333 0.2058537 0.6745437
0.2333333 0.2478049 0.6855108
0.2333333 0.2897561 0.6970928
0.2333333 0.3317073 0.7092856
0.2333333 0.3736585 0.7221229
0.2333333 0.4156098 0.7356711
0.2333333 0.4575610 0.7500284
0.2333333 0.4995122 0.7653264
0.2333333 0.5414634 0.7817348
0.2333333 0.5834146 0.7994677
0.2333333 0.6253659 0.8187916
0.2333333 0.6673171 0.8400343
0.2333333 0.7092683 0.8635945
0.2333333 0.7512195 0.8899505
0.2333333 0.7931707 0.9196695
0.2333333 0.8351220 0.9534185
0.2333333 0.8770732 0.9919841
0.2333333 0.9190244 1.0363126
0.2333333 0.9609756 1.0875926
0.2333333 1.0029268 1.1474130
0.2333333 1.0448780 1.2180628
0.2333333 1.0868293 1.3031199
0.2333333 1.1287805 1.4087307
0.2333333 1.1707317 1.5468720
0.2333333 1.2126829 1.7461327
0.2333333 1.2546341 2.1111129
0.2333333 1.2965854 2.6653454
0.2333333 1.3385366 1.9306948
0.2333333 1.3804878 1.6791364
0.2333333 1.4224390 1.5265169
0.2333333 1.4643902 1.4184464
0.2333333 1.5063415 1.3360016
0.2333333 1.5482927 1.2703656
0.2333333 1.5902439 1.2167514
0.2333333 1.6321951 1.1723260
0.2333333 1.6741463 1.1353486
0.2333333 1.7160976 1.1047664
0.2333333 1.7580488 1.0799996
0.2333333 1.8000000 1.0607826
0.2880952 0.0800000 0.6614097
0.2880952 0.1219512 0.6703006
0.2880952 0.1639024 0.6801302
0.2880952 0.2058537 0.6906759
0.2880952 0.2478049 0.7018249
0.2880952 0.2897561 0.7135315
0.2880952 0.3317073 0.7257941
0.2880952 0.3736585 0.7386437
0.2880952 0.4156098 0.7521383
0.2880952 0.4575610 0.7663617
0.2880952 0.4995122 0.7814242
0.2880952 0.5414634 0.7974659
0.2880952 0.5834146 0.8146613
0.2880952 0.6253659 0.8332254
0.2880952 0.6673171 0.8534208
0.2880952 0.7092683 0.8755660
0.2880952 0.7512195 0.9000448
0.2880952 0.7931707 0.9273159
0.2880952 0.8351220 0.9579251
0.2880952 0.8770732 0.9925220
0.2880952 0.9190244 1.0318877
0.2880952 0.9609756 1.0769860
0.2880952 1.0029268 1.1290559
0.2880952 1.0448780 1.1897850
0.2880952 1.0868293 1.2616334
0.2880952 1.1287805 1.3484839
0.2880952 1.1707317 1.4570865
0.2880952 1.2126829 1.6008685
0.2880952 1.2546341 1.8132074
0.2880952 1.2965854 2.2307030
0.2880952 1.3385366 2.4722040
0.2880952 1.3804878 1.9087226
0.2880952 1.4224390 1.6779147
0.2880952 1.4643902 1.5329857
0.2880952 1.5063415 1.4286839
0.2880952 1.5482927 1.3483133
0.2880952 1.5902439 1.2838642
0.2880952 1.6321951 1.2309083
0.2880952 1.6741463 1.1867900
0.2880952 1.7160976 1.1498584
0.2880952 1.7580488 1.1191018
0.2880952 1.8000000 1.0939531
0.3428571 0.0800000 0.6770917
0.3428571 0.1219512 0.6864048
0.3428571 0.1639024 0.6965464
0.3428571 0.2058537 0.7073174
0.3428571 0.2478049 0.7186244
0.3428571 0.2897561 0.7304339
0.3428571 0.3317073 0.7427500
0.3428571 0.3736585 0.7556038
0.3428571 0.4156098 0.7690488
0.3428571 0.4575610 0.7831589
0.3428571 0.4995122 0.7980296
0.3428571 0.5414634 0.8137803
0.3428571 0.5834146 0.8305574
0.3428571 0.6253659 0.8485396
0.3428571 0.6673171 0.8679432
0.3428571 0.7092683 0.8890297
0.3428571 0.7512195 0.9121133
0.3428571 0.7931707 0.9375705
0.3428571 0.8351220 0.9658518
0.3428571 0.8770732 0.9974963
0.3428571 0.9190244 1.0331538
0.3428571 0.9609756 1.0736210
0.3428571 1.0029268 1.1199018
0.3428571 1.0448780 1.1733160
0.3428571 1.0868293 1.2356955
0.3428571 1.1287805 1.3097555
0.3428571 1.1707317 1.3998534
0.3428571 1.2126829 1.5137336
0.3428571 1.2546341 1.6673599
0.3428571 1.2965854 1.9032695
0.3428571 1.3385366 2.4386492
0.3428571 1.3804878 2.3004889
0.3428571 1.4224390 1.8724167
0.3428571 1.4643902 1.6664748
0.3428571 1.5063415 1.5316776
0.3428571 1.5482927 1.4326699
0.3428571 1.5902439 1.3554116
0.3428571 1.6321951 1.2929045
0.3428571 1.6741463 1.2411861
0.3428571 1.7160976 1.1978407
0.3428571 1.7580488 1.1613476
0.3428571 1.8000000 1.1307651
0.3976190 0.0800000 0.6934282
0.3976190 0.1219512 0.7031563
0.3976190 0.1639024 0.7135830
0.3976190 0.2058537 0.7245476
0.3976190 0.2478049 0.7359821
0.3976190 0.2897561 0.7478682
0.3976190 0.3317073 0.7602177
0.3976190 0.3736585 0.7730636
0.3976190 0.4156098 0.7864569
0.3976190 0.4575610 0.8004648
0.3976190 0.4995122 0.8151724
0.3976190 0.5414634 0.8306836
0.3976190 0.5834146 0.8471247
0.3976190 0.6253659 0.8646479
0.3976190 0.6673171 0.8834361
0.3976190 0.7092683 0.9037088
0.3976190 0.7512195 0.9257290
0.3976190 0.7931707 0.9498116
0.3976190 0.8351220 0.9763336
0.3976190 0.8770732 1.0057475
0.3976190 0.9190244 1.0385994
0.3976190 0.9609756 1.0755569
0.3976190 1.0029268 1.1174531
0.3976190 1.0448780 1.1653603
0.3976190 1.0868293 1.2207185
0.3976190 1.1287805 1.2855680
0.3976190 1.1707317 1.3629975
0.3976190 1.2126829 1.4580846
0.3976190 1.2546341 1.5801619
0.3976190 1.2965854 1.7495531
0.3976190 1.3385366 2.0268800
0.3976190 1.3804878 2.9460191
0.3976190 1.4224390 2.1571816
0.3976190 1.4643902 1.8281435
0.3976190 1.5063415 1.6475733
0.3976190 1.5482927 1.5241356
0.3976190 1.5902439 1.4313980
0.3976190 1.6321951 1.3579939
0.3976190 1.6741463 1.2980043
0.3976190 1.7160976 1.2479836
0.3976190 1.7580488 1.2057916
0.3976190 1.8000000 1.1700637
0.4523810 0.0800000 0.7105479
0.4523810 0.1219512 0.7206556
0.4523810 0.1639024 0.7313217
0.4523810 0.2058537 0.7424361
0.4523810 0.2478049 0.7539603
0.4523810 0.2897561 0.7658922
0.4523810 0.3317073 0.7782515
0.4523810 0.3736585 0.7910741
0.4523810 0.4156098 0.8044093
0.4523810 0.4575610 0.8183199
0.4523810 0.4995122 0.8328828
0.4523810 0.5414634 0.8481906
0.4523810 0.5834146 0.8643542
0.4523810 0.6253659 0.8815063
0.4523810 0.6673171 0.8998048
0.4523810 0.7092683 0.9194381
0.4523810 0.7512195 0.9406307
0.4523810 0.7931707 0.9636510
0.4523810 0.8351220 0.9888199
0.4523810 0.8770732 1.0165225
0.4523810 0.9190244 1.0472237
0.4523810 0.9609756 1.0814910
0.4523810 1.0029268 1.1200280
0.4523810 1.0448780 1.1637292
0.4523810 1.0868293 1.2137701
0.4523810 1.1287805 1.2717645
0.4523810 1.1707317 1.3400537
0.4523810 1.2126829 1.4222754
0.4523810 1.2546341 1.5246117
0.4523810 1.2965854 1.6589844
0.4523810 1.3385366 1.8535893
0.4523810 1.3804878 2.2102188
0.4523810 1.4224390 2.8035592
0.4523810 1.4643902 2.0380474
0.4523810 1.5063415 1.7805530
0.4523810 1.5482927 1.6236788
0.4523810 1.5902439 1.5118559
0.4523810 1.6321951 1.4258711
0.4523810 1.6741463 1.3567801
0.4523810 1.7160976 1.2997057
0.4523810 1.7580488 1.2517230
0.4523810 1.8000000 1.2109787
0.5071429 0.0800000 0.7285871
0.5071429 0.1219512 0.7389992
0.5071429 0.1639024 0.7498363
0.5071429 0.2058537 0.7610441
0.5071429 0.2478049 0.7726129
0.5071429 0.2897561 0.7845553
0.5071429 0.3317073 0.7968981
0.5071429 0.3736585 0.8096793
0.5071429 0.4156098 0.8229472
0.5071429 0.4575610 0.8367609
0.5071429 0.4995122 0.8511907
0.5071429 0.5414634 0.8663207
0.5071429 0.5834146 0.8822499
0.5071429 0.6253659 0.8990958
0.5071429 0.6673171 0.9169973
0.5071429 0.7092683 0.9361192
0.5071429 0.7512195 0.9566570
0.5071429 0.7931707 0.9788434
0.5071429 0.8351220 1.0029562
0.5071429 0.8770732 1.0293283
0.5071429 0.9190244 1.0583613
0.5071429 0.9609756 1.0905445
0.5071429 1.0029268 1.1264821
0.5071429 1.0448780 1.1669357
0.5071429 1.0868293 1.2128921
0.5071429 1.1287805 1.2656769
0.5071429 1.1707317 1.3271544
0.5071429 1.2126829 1.4001044
0.5071429 1.2546341 1.4889917
0.5071429 1.2965854 1.6017508
0.5071429 1.3385366 1.7547707
0.5071429 1.3804878 1.9920787
0.5071429 1.4224390 2.5466478
0.5071429 1.4643902 2.3555934
0.5071429 1.5063415 1.9379766
0.5071429 1.5482927 1.7326239
0.5071429 1.5902439 1.5967842
0.5071429 1.6321951 1.4961675
0.5071429 1.6741463 1.4170276
0.5071429 1.7160976 1.3524660
0.5071429 1.7580488 1.2985442
0.5071429 1.8000000 1.2528280
0.5619048 0.0800000 0.7476812
0.5619048 0.1219512 0.7582745
0.5619048 0.1639024 0.7691910
0.5619048 0.2058537 0.7804242
0.5619048 0.2478049 0.7919863
0.5619048 0.2897561 0.8039005
0.5619048 0.3317073 0.8161982
0.5619048 0.3736585 0.8289183
0.5619048 0.4156098 0.8421077
0.5619048 0.4575610 0.8558218
0.5619048 0.4995122 0.8701259
0.5619048 0.5414634 0.8850966
0.5619048 0.5834146 0.9008237
0.5619048 0.6253659 0.9174128
0.5619048 0.6673171 0.9349880
0.5619048 0.7092683 0.9536957
0.5619048 0.7512195 0.9737091
0.5619048 0.7931707 0.9952334
0.5619048 0.8351220 1.0185129
0.5619048 0.8770732 1.0438401
0.5619048 0.9190244 1.0715671
0.5619048 0.9609756 1.1021221
0.5619048 1.0029268 1.1360320
0.5619048 1.0448780 1.1739575
0.5619048 1.0868293 1.2167456
0.5619048 1.1287805 1.2655173
0.5619048 1.1707317 1.3218142
0.5619048 1.2126829 1.3878662
0.5619048 1.2546341 1.4671094
0.5619048 1.2965854 1.5653048
0.5619048 1.3385366 1.6933369
0.5619048 1.3804878 1.8760761
0.5619048 1.4224390 2.1963254
0.5619048 1.4643902 3.2798191
0.5619048 1.5063415 2.1347102
0.5619048 1.5482927 1.8528201
0.5619048 1.5902439 1.6860809
0.5619048 1.6321951 1.5683836
0.5619048 1.6741463 1.4781778
0.5619048 1.7160976 1.4056970
0.5619048 1.7580488 1.3456900
0.5619048 1.8000000 1.2950241
0.6166667 0.0800000 0.7679459
0.6166667 0.1219512 0.7785528
0.6166667 0.1639024 0.7894384
0.6166667 0.2058537 0.8006201
0.6166667 0.2478049 0.8121200
0.6166667 0.2897561 0.8239652
0.6166667 0.3317073 0.8361880
0.6166667 0.3736585 0.8488265
0.6166667 0.4156098 0.8619249
0.6166667 0.4575610 0.8755353
0.6166667 0.4995122 0.8897180
0.6166667 0.5414634 0.9045434
0.6166667 0.5834146 0.9200937
0.6166667 0.6253659 0.9364648
0.6166667 0.6673171 0.9537691
0.6166667 0.7092683 0.9721387
0.6166667 0.7512195 0.9917291
0.6166667 0.7931707 1.0127242
0.6166667 0.8351220 1.0353422
0.6166667 0.8770732 1.0598439
0.6166667 0.9190244 1.0865428
0.6166667 0.9609756 1.1158191
0.6166667 1.0029268 1.1481397
0.6166667 1.0448780 1.1840871
0.6166667 1.0868293 1.2244031
0.6166667 1.1287805 1.2700582
